0,2.7287
3.8122,7.6241
6.3181,12.403
8.2052,17.068
9.7282,21.622
11.011,26.068
12.122,30.409
13.106,34.647
13.99,38.786
14.795,42.827
15.536,46.773
16.222,50.628
16.863,54.392
17.465,58.07
18.033,61.662
18.571,65.172
19.084,68.601
19.573,71.952
20.042,75.227
20.493,78.428
20.926,81.557
21.344,84.616
21.748,87.607
22.14,90.532
22.52,93.393
22.889,96.192
23.248,98.931
23.598,101.61
23.939,104.23
24.272,106.8
24.598,109.31
24.917,111.78
25.229,114.19
25.535,116.55
25.835,118.86
26.129,121.13
26.418,123.36
26.703,125.54
26.982,127.68
27.258,129.78
27.529,131.83
27.796,133.86
28.059,135.84
28.318,137.79
28.574,139.7
28.827,141.58
29.076,143.43
29.323,145.25
29.566,147.04
29.807,148.8
30.044,150.53
30.28,152.23
30.512,153.9
30.743,155.56
30.97,157.18
31.196,158.79
31.419,160.37
31.641,161.92
31.86,163.46
32.077,164.98
32.292,166.48
32.506,167.95
32.717,169.41
32.927,170.86
33.135,172.28
33.342,173.69
33.547,175.08
33.75,176.46
33.952,177.83
34.152,179.18
34.35,180.51
34.548,181.84
34.744,183.15
34.938,184.45
35.131,185.73
35.323,187.01
35.514,188.28
35.703,189.53
35.891,190.78
36.078,192.02
36.264,193.24
36.448,194.46
36.632,195.67
36.814,196.88
36.995,198.07
37.175,199.26
37.354,200.44
37.532,201.62
37.709,202.79
37.885,203.95
38.061,205.1
38.235,206.26
38.408,207.4
38.58,208.54
38.751,209.68
38.921,210.81
39.091,211.93
39.259,213.05
39.427,214.17
39.594,215.28
39.76,216.39
39.925,217.5
40.089,218.6
40.253,219.7
40.415,220.79
40.577,221.88
40.738,222.97
40.898,224.06
41.058,225.14
41.217,226.22
41.375,227.3
41.532,228.37
41.689,229.44
41.844,230.51
41.999,231.58
42.154,232.64
42.308,233.7
42.461,234.76
42.613,235.82
42.764,236.87
42.915,237.92
43.066,238.97
43.215,240.02
43.364,241.07
43.513,242.11
43.661,243.15
43.808,244.19
43.954,245.23
44.1,246.26
44.245,247.29
44.39,248.32
44.534,249.35
44.678,250.38
44.82,251.4
44.963,252.42
45.105,253.44
45.246,254.46
45.386,255.47
45.526,256.49
45.666,257.5
45.805,258.51
45.943,259.51
46.081,260.51
46.219,261.52
46.356,262.51
46.492,263.51
46.628,264.5
46.763,265.49
46.898,266.48
47.032,267.47
47.166,268.45
47.3,269.43
47.433,270.41
47.565,271.39
47.697,272.36
47.828,273.33
47.959,274.29
48.09,275.26
48.22,276.22
48.35,277.18
48.479,278.13
48.608,279.08
48.736,280.03
48.864,280.98
48.991,281.92
49.119,282.86
49.245,283.8
49.371,284.73
49.497,285.66
49.623,286.59
49.748,287.51
49.872,288.43
49.996,289.35
50.12,290.26
50.244,291.17
50.367,292.07
50.49,292.98
50.612,293.88
50.734,294.77
50.855,295.66
50.977,296.55
51.097,297.44
51.218,298.32
51.338,299.19
51.458,300.07
51.577,300.94
51.696,301.8
51.815,302.67
51.934,303.53
52.052,304.38
52.17,305.23
52.287,306.08
52.404,306.92
52.521,307.76
52.637,308.6
52.754,309.43
52.869,310.26
52.985,311.08
53.1,311.9
53.215,312.72
53.33,313.53
53.444,314.34
53.558,315.15
53.672,315.95
53.786,316.75
53.899,317.54
54.012,318.33
54.125,319.12
54.237,319.9
54.349,320.68
54.461,321.45
54.573,322.22
54.684,322.99
54.795,323.75
54.906,324.51
55.016,325.27
55.127,326.02
55.237,326.77
55.346,327.51
55.456,328.25
55.565,328.99
55.674,329.72
55.783,330.45
55.892,331.18
56,331.9
56.108,332.62
56.216,333.34
56.324,334.05
56.431,334.76
56.538,335.47
56.645,336.17
56.752,336.87
56.859,337.56
56.965,338.25
57.071,338.94
57.177,339.63
57.283,340.31
57.388,340.99
57.493,341.67
57.598,342.34
57.703,343.01
57.808,343.68
57.912,344.34
58.017,345
58.121,345.66
58.225,346.32
58.328,346.97
58.432,347.62
58.535,348.27
58.638,348.91
58.741,349.55
58.844,350.19
58.946,350.83
59.049,351.46
59.151,352.09
59.253,352.72
59.354,353.35
59.456,353.97
59.558,354.59
59.659,355.21
59.76,355.83
59.861,356.45
59.961,357.06
60.062,357.67
60.162,358.28
60.263,358.89
60.363,359.49
60.463,360.09
60.562,360.69
60.662,361.29
60.761,361.89
60.861,362.49
60.96,363.08
61.059,363.67
61.157,364.26
61.256,364.85
61.354,365.44
61.453,366.02
61.551,366.61
61.649,367.19
61.746,367.77
61.844,368.35
61.942,368.93
62.039,369.51
62.136,370.08
62.233,370.66
62.33,371.23
62.427,371.81
62.523,372.38
62.62,372.95
62.716,373.52
62.812,374.08
62.908,374.65
63.004,375.22
63.1,375.78
63.196,376.35
63.291,376.91
63.386,377.47
63.482,378.04
63.577,378.6
63.671,379.16
63.766,379.72
63.861,380.28
63.955,380.83
64.05,381.39
64.144,381.95
64.238,382.51
64.332,383.06
64.425,383.62
64.519,384.17
64.613,384.73
64.706,385.28
64.799,385.83
64.892,386.39
64.985,386.94
65.078,387.49
65.171,388.04
65.263,388.59
65.356,389.14
65.448,389.69
65.54,390.24
65.632,390.79
65.724,391.34
65.816,391.89
65.908,392.44
65.999,392.99
66.091,393.53
66.182,394.08
66.273,394.63
66.364,395.18
66.455,395.72
66.546,396.27
66.637,396.81
66.727,397.36
66.818,397.9
66.908,398.45
66.998,398.99
67.088,399.54
67.178,400.08
67.268,400.62
67.357,401.17
67.447,401.71
67.536,402.25
67.626,402.79
67.715,403.33
67.804,403.88
67.893,404.42
67.982,404.96
68.071,405.49
68.159,406.03
68.248,406.57
68.336,407.11
68.424,407.65
68.512,408.18
68.6,408.72
68.688,409.26
68.776,409.79
68.864,410.33
68.951,410.86
69.039,411.39
69.126,411.92
69.213,412.46
69.3,412.99
69.387,413.52
69.474,414.05
69.561,414.57
69.648,415.1
69.734,415.63
69.821,416.15
69.907,416.68
69.993,417.2
70.08,417.72
70.166,418.25
70.251,418.77
70.337,419.29
70.423,419.8
70.509,420.32
70.594,420.84
70.679,421.35
70.765,421.86
70.85,422.38
70.935,422.89
71.02,423.4
71.105,423.9
71.19,424.41
71.274,424.91
71.359,425.42
71.443,425.92
71.528,426.42
71.612,426.92
71.696,427.42
71.78,427.91
71.864,428.41
71.948,428.9
72.032,429.39
72.116,429.88
72.199,430.36
72.283,430.85
72.366,431.33
72.449,431.81
72.533,432.29
72.616,432.77
72.699,433.24
72.782,433.71
72.865,434.18
72.948,434.65
73.03,435.12
73.113,435.58
73.195,436.04
73.278,436.5
73.36,436.96
73.442,437.42
73.525,437.87
73.607,438.32
73.689,438.77
73.771,439.21
73.852,439.66
73.934,440.1
74.016,440.53
74.097,440.97
74.179,441.4
74.26,441.83
74.342,442.26
74.423,442.69
74.504,443.11
74.585,443.53
74.666,443.95
74.747,444.36
74.828,444.77
74.909,445.18
74.99,445.59
75.071,446
75.151,446.4
75.232,446.8
75.312,447.19
75.393,447.59
75.473,447.98
75.553,448.36
75.633,448.75
75.713,449.13
75.794,449.51
75.874,449.89
75.953,450.26
76.033,450.63
76.113,451
76.193,451.37
76.272,451.73
76.352,452.09
76.432,452.45
76.511,452.81
76.59,453.16
76.67,453.51
76.749,453.86
76.828,454.2
76.908,454.55
76.987,454.89
77.066,455.22
77.145,455.56
77.224,455.89
77.302,456.22
77.381,456.55
77.46,456.88
77.539,457.2
77.617,457.52
77.696,457.84
77.775,458.15
77.853,458.47
77.932,458.78
78.01,459.09
78.088,459.4
78.167,459.7
78.245,460.01
78.323,460.31
78.401,460.61
78.479,460.9
78.557,461.2
78.635,461.5
78.713,461.79
78.791,462.08
78.869,462.37
78.947,462.66
79.024,462.94
79.102,463.23
79.18,463.51
79.257,463.8
79.335,464.08
79.412,464.36
79.49,464.64
79.567,464.91
79.645,465.19
79.722,465.47
79.799,465.74
79.876,466.02
79.954,466.29
80.031,466.57
80.108,466.84
80.185,467.11
80.262,467.39
80.339,467.66
80.416,467.93
80.493,468.2
80.569,468.47
80.646,468.75
80.723,469.02
80.8,469.29
80.876,469.56
80.953,469.83
81.029,470.11
81.106,470.38
81.182,470.66
81.259,470.93
81.335,471.21
81.412,471.48
81.488,471.76
81.564,472.04
81.64,472.32
81.716,472.6
81.793,472.88
81.869,473.16
81.945,473.45
82.021,473.73
82.097,474.02
82.172,474.31
82.248,474.6
82.324,474.89
82.4,475.19
82.475,475.48
82.551,475.78
82.627,476.08
82.702,476.38
82.778,476.68
82.853,476.99
82.929,477.3
83.004,477.61
83.079,477.92
83.154,478.23
83.23,478.55
83.305,478.87
83.38,479.19
83.455,479.51
83.53,479.84
83.605,480.16
83.68,480.49
83.755,480.83
83.829,481.16
83.904,481.5
83.979,481.84
84.054,482.18
84.128,482.53
84.203,482.87
84.277,483.22
84.352,483.57
84.426,483.93
84.5,484.28
84.574,484.64
84.649,485
84.723,485.36
84.797,485.72
84.871,486.09
84.945,486.46
85.019,486.83
85.093,487.2
85.166,487.57
85.24,487.94
85.314,488.31
85.388,488.69
85.461,489.06
85.535,489.44
85.608,489.81
85.682,490.19
85.755,490.56
85.828,490.94
85.901,491.32
85.975,491.69
86.048,492.06
86.121,492.44
86.194,492.81
86.267,493.18
86.34,493.54
86.413,493.91
86.485,494.27
86.558,494.63
86.631,494.98
86.704,495.34
86.776,495.68
86.849,496.03
86.921,496.36
86.994,496.7
87.066,497.02
87.138,497.34
87.211,497.66
87.283,497.96
87.355,498.26
87.427,498.55
87.5,498.83
87.572,499.1
87.644,499.36
87.716,499.61
87.788,499.84
87.86,500.07
87.932,500.28
88.004,500.48
88.076,500.66
88.147,500.83
88.219,500.99
88.291,501.12
88.363,501.24
88.435,501.34
88.506,501.42
88.578,501.48
88.65,501.52
88.722,501.54
88.794,501.53
88.865,501.5
88.937,501.44
89.009,501.36
89.081,501.25
89.153,501.11
89.225,500.94
89.296,500.74

