0,7.918
0.50072,7.9457
1.0014,7.9734
1.5021,8.0013
2.0029,8.0293
2.5036,8.0573
3.0043,8.0855
3.505,8.1138
4.0057,8.1421
4.5064,8.1706
5.0072,8.1992
5.5079,8.2278
6.0086,8.2566
6.5093,8.2854
7.01,8.3144
7.5107,8.3435
8.0114,8.3726
8.5122,8.4019
9.0129,8.4313
9.5136,8.4607
10.014,8.4903
10.515,8.52
11.016,8.5498
11.516,8.5797
12.017,8.6097
12.518,8.6398
13.019,8.67
13.519,8.7003
14.02,8.7307
14.521,8.7612
15.021,8.7918
15.522,8.8225
16.023,8.8534
16.524,8.8843
17.024,8.9154
17.525,8.9466
18.026,8.9778
18.526,9.0092
19.027,9.0407
19.528,9.0723
20.029,9.104
20.529,9.1358
21.03,9.1678
21.531,9.1998
22.031,9.232
22.532,9.2642
23.033,9.2966
23.534,9.3291
24.034,9.3617
24.535,9.3945
25.036,9.4273
25.536,9.4603
26.037,9.4933
26.538,9.5265
27.039,9.5598
27.539,9.5932
28.04,9.6268
28.541,9.6604
29.041,9.6942
29.542,9.7281
30.043,9.7621
30.544,9.7962
31.044,9.8304
31.545,9.8648
32.046,9.8993
32.546,9.9339
33.047,9.9686
33.548,10.003
34.049,10.038
34.549,10.074
35.05,10.109
35.551,10.144
36.052,10.18
36.552,10.215
37.053,10.251
37.554,10.287
38.054,10.323
38.555,10.359
39.056,10.395
39.557,10.431
40.057,10.468
40.558,10.504
41.059,10.541
41.559,10.578
42.06,10.615
42.561,10.652
43.062,10.689
43.562,10.727
44.063,10.764
44.564,10.802
45.064,10.839
45.565,10.877
46.066,10.915
46.567,10.953
47.067,10.992
47.568,11.03
48.069,11.069
48.569,11.107
49.07,11.146
49.571,11.185
50.072,11.224
50.572,11.264
51.073,11.303
51.574,11.342
52.074,11.382
52.575,11.422
53.076,11.462
53.577,11.502
54.077,11.542
54.578,11.582
55.079,11.623
55.579,11.663
56.08,11.704
56.581,11.745
57.082,11.786
57.582,11.827
58.083,11.869
58.584,11.91
59.084,11.952
59.585,11.994
60.086,12.036
60.587,12.078
61.087,12.12
61.588,12.162
62.089,12.205
62.589,12.247
63.09,12.29
63.591,12.333
64.092,12.376
64.592,12.42
65.093,12.463
65.594,12.507
66.094,12.55
66.595,12.594
67.096,12.638
67.597,12.682
68.097,12.727
68.598,12.771
69.099,12.816
69.599,12.861
70.1,12.906
70.601,12.951
71.102,12.996
71.602,13.041
72.103,13.087
72.604,13.133
73.104,13.179
73.605,13.225
74.106,13.271
74.607,13.317
75.107,13.364
75.608,13.41
76.109,13.457
76.609,13.504
77.11,13.552
77.611,13.599
78.112,13.646
78.612,13.694
79.113,13.742
79.614,13.79
80.114,13.838
80.615,13.887
81.116,13.935
81.617,13.984
82.117,14.033
82.618,14.082
83.119,14.131
83.619,14.18
84.12,14.23
84.621,14.28
85.122,14.33
85.622,14.38
86.123,14.43
86.624,14.48
87.124,14.531
87.625,14.582
88.126,14.633
88.627,14.684
89.127,14.735
89.628,14.787
90.129,14.838
90.629,14.89
91.13,14.942
91.631,14.995
92.132,15.047
92.632,15.1
93.133,15.152
93.634,15.205
94.134,15.258
94.635,15.312
95.136,15.365
95.637,15.419
96.137,15.473
96.638,15.527
97.139,15.581
97.639,15.636
98.14,15.69
98.641,15.745
99.142,15.8
99.642,15.855
100.14,15.911
100.64,15.966
101.14,16.022
101.65,16.078
102.15,16.134
